psi_al,false_alarm_rate,detection_rate
0.6058948449600108,0.2070820820820821,0.9617214648489708
0.6085691406571393,0.2095845845845846,0.9634322373696872
0.6108058301185255,0.21246246246246248,0.9649826249665865
0.6131402695168494,0.21509009009009009,0.9666399358460305
0.6155709126384779,0.21846846846846846,0.9680299385191126
0.61797767043654,0.22184684684684686,0.9693664795509223
0.6204806957506648,0.22497497497497498,0.9708099438652766
0.6237845666894016,0.22822822822822822,0.9721999465383587
0.6267633610054675,0.23123123123123124,0.9737503341352579
0.6297424782465069,0.2346096096096096,0.9750868751670676
0.6329950543709476,0.23786286286286287,0.9764768778401497
0.6359220545945713,0.2414914914914915,0.9777064955894146
0.6390421180989021,0.24512012012012013,0.9789895749799519
0.64220507816509,0.24912412412412413,0.9800588078053997
0.6451375221845332,0.253003003003003,0.9811815022721198
0.6486200847812735,0.25713213213213215,0.9821972734562952
0.6515433640266339,0.2613863863863864,0.9832130446404704
0.654785169539615,0.26651651651651653,0.9838011226944667
0.6573802029367807,0.2711461461461461,0.9846030473135525
0.6604521687532328,0.27602602602602605,0.9852980486500935
0.6640710608678263,0.2814064064064064,0.9858326650628174
0.6670194381825673,0.28566066066066065,0.9867949746057204
0.669481677055168,0.2909159159159159,0.9873295910184443
0.6728998657216092,0.2964214214214214,0.9877572841486234
0.676072372005571,0.30255255255255253,0.9879711307137129
0.6784484281856759,0.30793293293293295,0.9884522854851644
0.6808611974322447,0.31318818818818817,0.9889869018978883
0.6840054838420239,0.3194444444444444,0.989093825180433
0.6863790002418149,0.32545045045045046,0.989361133386795
0.6895784889075413,0.33133133133133136,0.9896284415931569
0.6918105881894019,0.3372122122122122,0.9898957497995189
0.6940574433503607,0.3433433433433433,0.990056134723336
0.6965310086428425,0.3492242242242242,0.9903769045709703
0.6992855879018739,0.3554804804804805,0.9904838278535151
0.7013328931777242,0.36123623623623624,0.9908045977011494
0.7038375725479328,0.3674924924924925,0.9909115209836942
0.7061953809046327,0.37374874874874875,0.991018444266239
0.7083901827524279,0.38013013013013014,0.9911253675487838
0.7105074484666726,0.3861361361361361,0.9913392141138733
0.7124188511790686,0.39264264264264265,0.9913392141138733
0.714285172732692,0.3988988988988989,0.9914461373964181
0.7165096537168354,0.40540540540540543,0.9914995990376905
0.7181916180522564,0.4119119119119119,0.9914995990376905
0.7203989690496061,0.4184184184184184,0.9914995990376905
0.7227818302672531,0.4244244244244244,0.99171344560278
0.7245565790550117,0.4305555555555556,0.9919272921678696
0.7265788831787936,0.4369369369369369,0.991980753809142
0.7282362306407484,0.4433183183183183,0.9920342154504144
0.7299334757534707,0.4494494494494494,0.9921946003742315
0.7314513705362254,0.4560810810810811,0.9921946003742315
0.7329167984153022,0.46233733733733734,0.9923015236567763
0.7348498570991052,0.4685935935935936,0.9924084469393211
0.7364231718056921,0.47484984984984985,0.9925153702218658
0.7386282800416735,0.4811061061061061,0.992675755145683
0.7403280137576548,0.48711211211211214,0.9928896017107726
0.7420327783175817,0.4934934934934935,0.9929430633520449
0.7436168516524723,0.49962462462462465,0.993103448275862
0.7455046201028852,0.5061311311311312,0.9931569099171345
