replicate,mean_boundary,w_a,w_d,r_a,r_d,kappa,w_M
523,0.06486368642390644,0.0499193357951141,0.9785691701902685,0.1891319325498148,1.0093681894408117,2.7157900661768677,1.4447229067927188
524,0.06589847080426481,0.05614446908982057,0.8527812837991849,0.17255522636739395,1.0781039450578445,2.489119334940891,1.439373018298091
525,0.06449110165533177,0.057994665148294135,0.9516771718790982,0.18288703216881141,1.0461913662650406,2.3714605820046755,1.273932507791868
526,0.06428692936769653,0.05957104017809897,0.8923812593191927,0.17492428910253588,1.0387107975443182,2.5442305466055255,1.4809448310215343
527,0.06585618015889325,0.05101086970836612,0.928763043149478,0.17702284646086808,1.1115128818320243,2.456988908960692,1.4439141537649653
528,0.06703112246980897,0.052351290233509803,0.8454697671472012,0.18186938496520164,1.1282841720754408,2.503584996076652,1.3652948294931255
529,0.06688065895995901,0.05401100258177476,0.8181629204558314,0.16629568662379995,1.192058454828981,2.47331812216584,1.4725607308441593
530,0.06458671474136399,0.053647739666276166,0.9778065764991833,0.1719186497450833,1.0367016634728656,2.6093971406674026,1.3020579228432838
531,0.06481085875210729,0.05995015398114847,0.8621749907555513,0.19719734281870716,1.0851223893600639,2.574227361576116,1.4106306834428364
532,0.06636511719890531,0.05374677448973894,0.8775480833283501,0.17848785108466564,1.0698476282940461,2.418909720552023,1.3550846435933321
533,0.06522977111639616,0.057438857377288766,0.863586079920814,0.1925639554548577,1.1245523640711101,2.5411274595944566,1.4800412949232555
534,0.06562653318969949,0.054122272033649374,0.8899845108078389,0.18853389105733454,1.1942012398408108,2.639813976355834,1.3859049367534784
535,0.06750194636481398,0.05186297396910594,0.815534263463822,0.16892795569328192,1.0149715759679223,2.7032612469632813,1.290544445719474
536,0.06364405900566977,0.054027089372969,0.9893222987402447,0.18062247364038717,1.0240884749345154,2.82440232519036,1.4238362256678472
537,0.06534691013117219,0.053509634383564236,0.9303069066966584,0.17742983585979746,1.0480161256987264,2.7401094800816006,1.2340579033840455
538,0.06554718769684234,0.05885175344856097,0.8371726757071497,0.16443844814603298,1.131140497947789,2.4477595162558394,1.4649120072694088
539,0.0650335107448655,0.05561490675119626,0.944065408160317,0.17871216280011676,1.1167374773780847,2.4702735086737135,1.2559682478681962
540,0.0647777684963057,0.05405896768918892,0.9459099837335805,0.18063416167034602,1.1720163709974487,2.7832423920066574,1.2784443096172233
541,0.06466089291445602,0.057166013304976275,0.9108292730455603,0.173515289626626,1.0487656657483335,2.8494655636054027,1.2349516031960064
542,0.06718756896959438,0.05262171482519236,0.8124208240675064,0.17611291529692205,1.1938997346243057,2.524070479980642,1.4766012550779395
543,0.06290950083553833,0.059346821112713395,0.9880092864568886,0.1629214183245044,1.015826396053882,2.7348392013026506,1.3133087248385042
544,0.06697893207798603,0.05185816131680258,0.8404976265683213,0.1758594206036553,1.0609676524322973,2.6355123959562756,1.3779793781634313
545,0.06667806933497446,0.051146395916981995,0.883540949277512,0.171188561353045,1.0373592370804796,2.625915179573295,1.292688390864724
546,0.06753121521706469,0.05185586938393346,0.824041944402383,0.16282021184294784,1.1863381513259958,2.405659276143932,1.4148135934752597
547,0.06619082855223785,0.056000743661629215,0.8359500181202075,0.1874085685581184,1.1087943284443436,2.4369147447564075,1.4746841193031683
548,0.06662770693466874,0.050355341471532984,0.8515925831374367,0.16735020443907186,1.0451640097348884,2.814131875969327,1.4642179277981124
549,0.06468259823810527,0.054786853681727476,0.9411949339038839,0.1930639352256499,1.1073494137455013,2.6610939165637295,1.3579370507573674
550,0.06485391117989794,0.05806963969129787,0.8947092724530308,0.18111018984171856,1.019452179395026,2.577080294486802,1.3552077134791638
551,0.06449778613133691,0.05255387225891006,0.9688436498030021,0.19371040065215578,1.0040379062417433,2.729674200331779,1.4082414360243685
552,0.06425284687463081,0.05873662878148917,0.8962127240023724,0.18280914276310908,1.196905381675988,2.7582549120047775,1.4024800746048258
553,0.06532086571494361,0.052592827813344414,0.9388195077456059,0.167162691279028,1.1109644905615923,2.795969768129349,1.236178845540952
554,0.0636532485312187,0.05904800099247246,0.940850364279411,0.18124818770393153,1.1740167078682344,2.5302818514813854,1.4725915144294617
555,0.06578294163191506,0.0592290913210699,0.8148197438722804,0.18304525194377616,1.1373712245139718,2.4726684999080275,1.4619366081766703
556,0.06678534203937293,0.051253314978405,0.8234234513033029,0.16742273684236122,1.0746903838499866,2.851240111236155,1.4784664427134384
557,0.0648636339281092,0.053422824874272676,0.9426402235578194,0.18136628493416862,1.012927210011038,2.782738002454708,1.3239863933124751
558,0.0649819167785238,0.05881776406006415,0.8660009543289088,0.16311263737598589,1.1983086725957495,2.8416509571443367,1.2537761464046153
559,0.06617541553526056,0.05852084303994508,0.8489297225515678,0.16398450806370382,1.2029201764736313,2.360659173750908,1.2307003009900406
560,0.06469097608934218,0.058720077850690756,0.8890404436781328,0.16518350873734597,1.0252104915618518,2.6183715095071425,1.374242563514873
561,0.06538217140140082,0.055156651864363436,0.9077353967025734,0.16990097574290164,1.1406103906353962,2.555247386900257,1.33688343203777
562,0.06518227638926269,0.05168035327715545,0.9759752697927861,0.17716627425541054,1.1787510725317782,2.365301930328804,1.4067679717871169
563,0.06482769620934359,0.0566600237702936,0.8758714756921903,0.1800045525840424,1.1634680052297044,2.8280983528351005,1.4457756350804678
564,0.06595226796887736,0.05332104013217938,0.8926224296045484,0.18434523011776896,1.0883568932877274,2.5536533638497687,1.3700526260952808
565,0.06400497325657797,0.05506288290241524,0.9763282355062153,0.18824668439688447,1.0795718175567226,2.666241909376187,1.3734300784609998
566,0.06644432120612123,0.05152539200384629,0.8671818398007531,0.1730499526703539,1.0482932319062161,2.7576727682527724,1.3691710220538957
567,0.06604158967196447,0.057718104040995664,0.813849057382258,0.19241763442651544,1.1748524430509857,2.806773956734215,1.2835603281170798
568,0.0663095548481298,0.055831100520373225,0.8216566681481541,0.19676281376892565,1.1547406485583882,2.6944018393468516,1.366464456223192
569,0.06621188648251505,0.050987008011312125,0.9116804436194533,0.16628377163020747,1.1231165570581285,2.6173521645648963,1.315321200625804
570,0.06545943079102279,0.05951052078405401,0.8424650909773246,0.16584494259166863,1.2070133223029307,2.4773649277460374,1.3878431778858702
571,0.06326772205790199,0.05775590974486133,0.9765754716800313,0.16212568759629836,1.1857463167129214,2.775620788791653,1.35706733135481
572,0.06590800583745476,0.05904428463848455,0.828174204548001,0.1858826316923672,1.108389813055535,2.4351527800390835,1.369021140851743
573,0.06463171194412512,0.05871668923910214,0.9063303275894459,0.17783098423881014,1.0814013847083606,2.5568379531978707,1.3243436424711428
574,0.06718848573745254,0.05037903935594804,0.8590787547536091,0.1699179177946325,1.2026088861232467,2.6912048114248464,1.2721824533555348
575,0.06597190273423638,0.054018384547966744,0.8482701465413759,0.17209146252494198,1.162011462423584,2.758060812591621,1.452748537534125
576,0.06748934871185674,0.05115987468352705,0.8310126444125722,0.17351017749584735,1.0310810702202728,2.7266951312425918,1.2431054995171504
577,0.06569420787955071,0.05812840889120551,0.8405159110003357,0.1947350303668477,1.0313984424484284,2.7490666635203547,1.2529772627864295
578,0.06500418359573341,0.04988004986676913,0.988389569974741,0.1830209926951305,1.1938316177540482,2.6222996422326497,1.3895253707928457
579,0.06258107530406619,0.05859939483783752,0.9850396176947775,0.18050404780402513,1.1883327055494441,2.8044477302495183,1.4745483536886277
580,0.06476240398260652,0.05724958590247945,0.887521225498536,0.17691842480186964,1.0776103219922275,2.798210910761225,1.3668963060199868
581,0.06485814963183595,0.060334209590377934,0.8802639229136016,0.18307358813917746,1.1807781357778522,2.464178044009233,1.3163795174459216
582,0.06553895964917078,0.053133347292393544,0.9345708573524679,0.16920950645960514,1.1938366789019823,2.403303795964944,1.37973592564508
583,0.06438162648407472,0.05558280966307655,0.9570212269434121,0.17115870492533708,1.087570220763626,2.6601514345088413,1.3107928481033764
584,0.06380511886848964,0.0598647497675275,0.895863668346965,0.19153303300853333,1.1111799199568582,2.7956946154341495,1.4557082858138681
585,0.06381864776197253,0.06017764886042733,0.9214858957399316,0.19410559794639026,1.1614028677389325,2.63023626414182,1.3654970695711088
586,0.06383019818607537,0.05612555400586061,0.987990032696666,0.17920685435297518,1.0360755786568474,2.694956009836254,1.25898675658638
587,0.06644475355527447,0.053688963049833,0.8792618910941652,0.1680469551383954,1.0755458668750202,2.550274747971987,1.2366734276235252
588,0.06562025430025038,0.052025605723924596,0.9367422919377049,0.17225912275124666,1.0272192715109043,2.7228906979844316,1.229283626745543
589,0.06509508205029192,0.05857799905722025,0.8880617379145929,0.19151769203770835,1.1247780597917236,2.418190361910315,1.3570893904332144
590,0.06706895942807958,0.05260062070674886,0.8712263849139236,0.1817252091146362,1.1957668847405272,2.355227677199874,1.260525329573116
591,0.06464798591966289,0.05966382637668485,0.8957093723534724,0.19555557193517795,1.0821520869466936,2.383617890487881,1.4095245622635892
592,0.06486935994714968,0.05069889018371213,0.9550800153455389,0.19305210807882395,1.0629932730791771,2.798921226959197,1.4680450024810565
593,0.06350997529881669,0.05941220905332883,0.9891743956083344,0.186335738955308,1.085777227910798,2.3955503805214162,1.2778980438975138
594,0.06532179170257771,0.056847138996157245,0.8826965214179343,0.162106920850484,1.1394982674396708,2.538047374175295,1.3830926153248961
595,0.06704723586449003,0.053929451593873745,0.8274819647417313,0.17253599177334653,1.048305486261298,2.6600981806876236,1.23782799800314
596,0.06437237634214674,0.05652423448809483,0.9508986004649277,0.1753206859657288,1.128418956684124,2.4518831580786955,1.4021482994589234
597,0.0649182058888157,0.057670001822273304,0.8586443796155903,0.17969129221206362,1.1389596329497684,2.790730959703037,1.4553323482568978
598,0.06710609652791112,0.04950008276649936,0.8774131413903402,0.1924746680885048,0.9944266907893257,2.506581428368955,1.3817228051625792
599,0.06676939228052026,0.055873350204235187,0.8426800062478507,0.17587644738753241,1.1101122495274829,2.398420328111182,1.245672181750927
600,0.06656708211973204,0.05312195897373929,0.8870935692728799,0.17447222436982848,1.0988211956875313,2.454125443945468,1.249062687052269
601,0.0672719864907554,0.05134222403776252,0.8537354704414651,0.19586693873191263,1.0949271743459312,2.346416944490478,1.4061438042229293
602,0.06490795823414425,0.060248655598223684,0.8752814350611597,0.17860305563443193,1.139267697724733,2.3587300415212735,1.4046675367740828
603,0.06471456221363994,0.0586487132451033,0.9152528689459376,0.1755866932089068,1.167543381775315,2.462600629540578,1.301261262305693
604,0.06521462337043882,0.05095633470671908,0.9452349365368828,0.1866901068664696,1.1773339368530118,2.7565713865769546,1.39987649502234
605,0.06749439860338761,0.04991373660784836,0.8455040792433195,0.17221045523849443,1.0281634953963399,2.746142609822345,1.2467012481631143
606,0.0638783634664814,0.05646870657529887,0.988488766671138,0.19549902236869182,1.043021845276722,2.6520378129572517,1.2310894059238606
607,0.06607311257791805,0.05220567964066011,0.9173365879946171,0.19141873589148434,1.045957818646806,2.5268843039985978,1.28097402538664
608,0.0640225486479313,0.059313024306870646,0.9481259463671357,0.18597091530918486,1.0117188146644878,2.502395693427103,1.2792768143800712
609,0.06662404016135033,0.05181726635168043,0.8584896087351834,0.1931412103498057,1.1455493331924185,2.534630971323532,1.465527806308808
610,0.06597964891627058,0.05676704317154846,0.8409475040626074,0.191033753446736,0.9998698185011837,2.5935695838801505,1.3588869101958048
611,0.06479441388064812,0.055317566063511764,0.9024147251887684,0.166667476452317,0.9915385017088086,2.8565033506284387,1.3959017725122171
612,0.06596847165928502,0.05057987228011089,0.9059563501952028,0.16484780094645468,1.0656040231109563,2.7995629542517726,1.3668314952012433
613,0.0648388875270496,0.05686488370520765,0.9162422915518904,0.18234786060734426,1.1397127293228713,2.5569924961596566,1.3413171787888913
614,0.06502896181513082,0.05168152899253574,0.9375027351896683,0.18097768709954182,0.9993490121034467,2.8100890161785896,1.4274482905539914
615,0.066726449381737,0.05178893901683914,0.8743044804799436,0.170127216138063,1.180976093460497,2.6792521487138,1.2402855590138397
616,0.06515580345205896,0.05791246311600591,0.877310025648785,0.1979366288193114,1.0764209973133614,2.6851069329942105,1.2882138401408076
617,0.0653579365749633,0.05188083814754143,0.9164741260699122,0.17963838356182882,1.0284848311000245,2.847456289698954,1.3909998823943512
618,0.06477453771663694,0.058139064495056854,0.8680269787846441,0.1899353490039542,1.0206906745437407,2.6844623832317107,1.4782840566757147
619,0.06550882028020652,0.05400160832238065,0.9225323274380627,0.16994658767878773,1.0026716976409005,2.636312561619489,1.2456459212040178
620,0.06638786655365209,0.0530500654166654,0.8684566175421048,0.1896545659454694,1.039388760037795,2.6985553816502743,1.2841932813921004
621,0.06445264534539831,0.05327412153233339,0.9836116543277365,0.19751721906203917,1.2012071727121345,2.4103128321841703,1.4701285738020127
622,0.06583551800566867,0.055113329448540686,0.8802989515276596,0.1660855930771447,1.1780125868737275,2.64550196027497,1.280414111743868
623,0.06491059008872235,0.05409603603985205,0.9546801810721538,0.19601622435598381,1.1917261795562104,2.607124055479437,1.2773196125940873
624,0.06669645740442984,0.051892204079306795,0.8588761260995439,0.16383874757311237,1.1103713149934724,2.553332326338973,1.422752389441305
625,0.06550454276245501,0.05143349727802056,0.9204313019660633,0.1869667199637741,1.0555161280857468,2.781251611688088,1.3882180212638593
626,0.06514507035771507,0.052756944150480614,0.9042072820520863,0.17037699504552903,1.1558620727342785,2.837956522927412,1.4809332448912027
627,0.06564714283005152,0.05629360983425976,0.8821862520182967,0.16601183134185485,1.0853866760417548,2.5688157872986537,1.2887600768481193
628,0.06711401559726686,0.05310978221999439,0.8144948432107365,0.1667094796153889,1.098128178706962,2.6450852411873944,1.375438948136055
629,0.06578244395458892,0.054098243675773636,0.8945577657868155,0.16226485010500324,1.0986141428850071,2.775512822459956,1.21891200811048
630,0.06619556950784153,0.051286009369491854,0.8998204666657128,0.17528265506866322,1.1904532182575862,2.722334505478379,1.3005416349511818
631,0.06596506009104587,0.057087388152053144,0.8127492249928681,0.18823651012508613,1.1487527942470164,2.670752119141473,1.463822025832688
632,0.06677828130318669,0.0498573817739244,0.864044838334909,0.17001891317895643,1.0219281426382119,2.7831117203398983,1.3899935894753874
633,0.06720764305184757,0.05185780055553878,0.8610751993022698,0.16298151134464217,1.1202191728337059,2.460046905410651,1.2730426945413107
634,0.06688652199873174,0.04973268387551343,0.8760922261946213,0.1820307081338144,1.174366843770704,2.6683215824931406,1.3510493145534659
635,0.06550486408071207,0.05196334601280582,0.9118826735647569,0.16578283472651673,1.2084848039877856,2.6899134279418995,1.4562468998310405
636,0.06722693692697104,0.050402906463288204,0.8453186485004633,0.19785729525053486,1.1078057874010447,2.478895335645215,1.4735745295307527
637,0.0660569570231018,0.050779492220492904,0.9397090976906555,0.17794434334524784,1.0351194207335006,2.5349399449650876,1.2683792603559791
638,0.064678967894342,0.05773047869117553,0.9027606664385698,0.16303898623776156,1.0040711749033986,2.723273289399706,1.3127937658938325
639,0.06566103669812298,0.059202921873338234,0.8387476841479403,0.19132417674379804,1.2062512100173488,2.5523670827377454,1.3070251218221758
640,0.06469753175942301,0.0522985799799303,0.9441859029015018,0.18858332321184385,1.1617763741199523,2.765814167915495,1.484392319035533
641,0.06357110759376249,0.05880751146754805,0.9686167415806392,0.17758753728321613,1.128481680700133,2.6058516289573554,1.3033577019743803
642,0.06624569871778471,0.05229706954833037,0.8748947387599617,0.17829331117623742,1.1194396874486114,2.55683791604252,1.4561633560933132
643,0.06477249370955135,0.055269572610047946,0.9517343759152426,0.1884136284391474,1.135820625269583,2.490403823884193,1.3239790392510336
644,0.0652969720584945,0.06012175404258331,0.8580278422720241,0.18041464107217428,1.17064073971828,2.558474137694661,1.2453397726503836
645,0.06667416189590147,0.05421837647969264,0.8222504517352236,0.17390238254283868,1.0187025474529032,2.604597891602745,1.426126120384613
646,0.06596131999399191,0.052349120801988565,0.901173811740661,0.1905079102697093,1.0675260745769004,2.79323220308934,1.2435445483080474
647,0.0656855781498829,0.05289326283135444,0.8936309130581609,0.17487830936793525,1.1846324218790478,2.706342107882604,1.4079186595041555
648,0.06540172000838236,0.05188747978479734,0.9501825127175852,0.1867107139094574,1.078269167044092,2.4060999298640104,1.4396663691510536
649,0.06439276138622585,0.05428381038601268,0.9491012101589235,0.1901156698133966,1.019815079591997,2.7479857224849735,1.4112182415995518
650,0.06500965824250637,0.053321363852244896,0.9601738478356567,0.16274377603734627,1.0855178032122548,2.6336822304988683,1.263222964556265
651,0.06607785822414675,0.050790002376733645,0.9107591918459667,0.18450839510343736,1.1368009608438914,2.648034406621576,1.3669717045609737
652,0.0646505813433579,0.05605517707213467,0.915117420164565,0.1775111221704359,1.0749245912503032,2.6637133712267342,1.4262070414079981
653,0.06590809634598423,0.049584032936284064,0.958872880297092,0.17423435232216944,1.2071619065224088,2.6717246487638673,1.220651489098257
654,0.06449680815458471,0.05238706772599347,0.9781905545487741,0.19015498749450865,1.014195643697417,2.8486938212729775,1.2887180505285958
655,0.06474424833294913,0.055858765337908386,0.9437252960421022,0.1668345990032602,1.1624782501557958,2.392871045832821,1.3999771570469335
656,0.0658490028243091,0.054770262762472544,0.8685117876164591,0.18335539869337433,1.1006115525906606,2.7911601067648992,1.2841740149888055
657,0.0650850910475583,0.05272214305509222,0.9582610467073971,0.18767331558353048,1.0199320333953692,2.471056111786976,1.3979590993775668
658,0.06679397931173991,0.05234870836947087,0.8496591146823311,0.16857472356173026,1.0575771472790565,2.499782477837191,1.437140729373585
659,0.06568988095082132,0.05074490747729305,0.9444753646252136,0.19685331182123922,1.1993552381839463,2.5328129015869023,1.3789586728960335
660,0.06775824983931487,0.05143801200643563,0.8217506492188853,0.16605041195315667,1.1701650672149895,2.5104065697830866,1.310347550861971
661,0.06669563960581418,0.05069512601922097,0.8928189485550927,0.1971248781066764,1.0792373014781087,2.484650926842649,1.351130945146114
662,0.06309789460733803,0.0596893216998087,0.9484377053138762,0.1874749503632168,1.1021416070352346,2.8133583707721606,1.40350757318144
663,0.06566631817098928,0.05412265343673114,0.8935097874315148,0.1930575441349,1.0500196547699137,2.4789868555480714,1.4520986990779943
664,0.06734682312927252,0.04996302830149796,0.8237525733625012,0.18475592988951856,1.0221420794173537,2.710672362927709,1.4573812181323231
665,0.06649194878820679,0.05244272642583891,0.8884246101346626,0.19274611051335955,1.110261622394949,2.567738692080172,1.2527295707633253
666,0.0647831301426077,0.05915428639902639,0.8617378875376456,0.19362016110344613,1.0331910536313762,2.664517490631067,1.4375921488677148
667,0.0670286618726568,0.05608911413928803,0.8256104685582045,0.16510301468129548,1.1671405900178295,2.3853468102515434,1.243479172817633
668,0.06580107075841055,0.05791251405700296,0.8490378584875663,0.17806981380315967,1.1252938812676028,2.4923921763576558,1.3425093570496724
669,0.06632075971325539,0.05651595962985108,0.8269072776233372,0.17190124995043185,1.1515658182788997,2.639237226086968,1.3095141060129893
670,0.06383696565054955,0.057946839358663266,0.9451646850929457,0.1768779060634048,0.9981673024559792,2.6499468099264636,1.3972350416434158
671,0.06595526989272159,0.05583722092552932,0.846952442070763,0.17044171168226607,1.0523342125700292,2.607509930792199,1.406275270360689
672,0.06789807091022618,0.05139059279450454,0.8156457705311075,0.16719477704634875,1.1248474939086432,2.5195225672658617,1.293393648768677
673,0.06479360411538673,0.0547270436308672,0.9200344427607996,0.18924466330950054,1.099939513160689,2.7811140444297635,1.3779485732178354
674,0.063759102417482,0.058202668075949274,0.9579834289976139,0.18262772568486568,1.0562572096544673,2.41941679953649,1.4692856911718313
675,0.06462303316271703,0.053695306363626044,0.9730117371485065,0.17943261939406208,1.0725952306921427,2.4357215353349178,1.422860455606214
676,0.06497021964650637,0.05717094416053976,0.8809691172070312,0.17966309165845504,1.004303491374212,2.6039595423477855,1.458757938167166
677,0.0671087403692248,0.05333427928801464,0.8415818924860469,0.1917129942446813,1.1987338657840179,2.584338990362243,1.2193173595190456
678,0.06498457921596842,0.058501303536244255,0.9069460433534812,0.16315086951012553,1.042828239888944,2.4229515951895597,1.2910517127440102
679,0.06615495706237098,0.049693514751662886,0.9337139092431727,0.18511242765460856,1.155432095676252,2.343507034674703,1.4822991319065781
680,0.06441799822970284,0.056654416429215614,0.9085519295615629,0.16700330919089135,1.1766488959784709,2.7928072248584583,1.4241415853410702
681,0.06396722468147906,0.05609128084438504,0.9670483595967514,0.1770686204342385,1.1387928322562508,2.540451807865249,1.4384597479723134
682,0.06588196224741444,0.05556140720075095,0.8643824712874768,0.19145198874196306,1.1992232857437366,2.7027883274823665,1.2815032063022305
683,0.06729249497334847,0.05175704197391665,0.8486761094582156,0.19006889991411982,1.0440050320185676,2.4808247598767164,1.30961122238587
684,0.06548046497179487,0.054190164708804604,0.8778445931486407,0.19253971848076673,1.038587306254494,2.8351282367490036,1.3902457285117529
685,0.06551810787887982,0.05673885902097573,0.8944684118149688,0.17531103775681484,1.1200810102537055,2.345044496507619,1.3629508279659288
686,0.06529489160485007,0.051085375060604635,0.9475467113945667,0.19055720819187916,1.1722562835352903,2.618830511719462,1.429968566740473
687,0.06569052180535379,0.053732086041064046,0.87681640442646,0.1902220465964558,1.0847320981955557,2.63734796698267,1.4812514933471073
688,0.06378545717919054,0.05862492203797652,0.9678140170984483,0.17943769706594584,1.2065715186112738,2.458976958205127,1.3334636311607029
689,0.06557316842869998,0.052324249851966466,0.9483358215415448,0.1904646322135209,1.1748581758928665,2.60770313988429,1.2159598117464003
690,0.06337219609116596,0.06047041016064453,0.9523936375437749,0.16385187302413332,1.189477663988747,2.773891898747379,1.232460203947547
691,0.0670927491644002,0.05245434037793352,0.8197525141435091,0.18589047310227594,1.1458693160412732,2.6885031187159987,1.3754532021208465
692,0.06367498273716793,0.05961121952088142,0.9376525434369891,0.17651346182549435,1.1080880094540442,2.7727937688504776,1.2822095795914301
693,0.06703288514029707,0.05077209408849685,0.8876431309739167,0.1952531603083324,1.0153711220237944,2.505880154402672,1.2341625703959154
694,0.0655308215215679,0.058067939924956166,0.8477353635673534,0.16914420387480686,1.0109468569906905,2.47593167285588,1.4558471571556022
695,0.06320261161222336,0.05855010373606368,0.9802803317101627,0.16269901208358742,1.1877830462752652,2.6713437366501647,1.3558287070409503
696,0.06641720492153438,0.05306606919264972,0.8580878980472469,0.1790538167476503,1.1869906481636452,2.7961273322760576,1.274630233480776
697,0.06748850316186258,0.049566831810885274,0.8387186768278863,0.18935777753464944,1.1559310453704659,2.605291906792251,1.4068007133574054
698,0.06486306865244351,0.05537701128080681,0.9324474799384039,0.17669613199496526,1.1227803446466473,2.388804609266738,1.468379256741228
699,0.06471426784833562,0.05895346018340919,0.8890840940659174,0.19145487139965775,1.1417693117782814,2.4224401943540474,1.4628034381782211
700,0.06507947586804108,0.05219658020672496,0.9496868578105598,0.18264831581297658,1.0378479104908218,2.8245428132447263,1.2754939312014884
701,0.06486390024665065,0.055079209754006556,0.9217385824154732,0.18001593783764863,1.1005227145075749,2.81596157816651,1.2887739523056814
702,0.06643712411808725,0.05558196592735741,0.810247006985234,0.18062015798825576,1.1020387724357241,2.653684380640303,1.4409630113051657
703,0.06579277874832722,0.0602177623020594,0.8230340990941527,0.18665632881101624,1.0047471822228005,2.5264535779193062,1.286696865788143
704,0.06443973517559383,0.05279572395884653,0.955725747422485,0.1891938997407461,1.0539436114382292,2.7627593867767812,1.471730790224449
705,0.06449647071307654,0.05697048267447743,0.9489662847919235,0.17520339365022108,1.1340829882118255,2.565087670638948,1.2549616829201096
706,0.06471427589832278,0.05245819280799395,0.9490404833420714,0.16220239954198837,1.1234706089308162,2.705388428646711,1.4778784812588728
707,0.06600177644723065,0.05723937213981547,0.8502937951647337,0.18699713087359518,1.1876107707647459,2.5490774089328845,1.2766605760422047
708,0.06604581148619684,0.052841600251187316,0.9295880602543226,0.17241360361662478,1.047203976345154,2.421492609486142,1.229851711111028
709,0.06485990230770819,0.052443628790307985,0.9843000717623983,0.18721977248911675,1.159109091992298,2.63235906365388,1.2406712872541064
710,0.06545000880762179,0.05119532883442204,0.9391788707279699,0.16662803223217415,1.1173143912148873,2.559608431082108,1.4563031750372257
711,0.06510387680761057,0.059705427021476104,0.8713733113593742,0.18663345956730532,1.0023457168367427,2.5657065753329955,1.2689613890673608
712,0.06480238350990658,0.05853652060153676,0.8571941854209941,0.18367716310331086,1.0585891857980272,2.7351050296649895,1.4695849216032504
713,0.0665720045720186,0.05104983978163225,0.8702558436757316,0.19679189647450906,1.2085165707104337,2.5424332366942157,1.4718722603411365
714,0.06513861284522078,0.0522989143000088,0.9651007438181345,0.1893797931884627,1.1857400780551193,2.616734457322547,1.2752679045788673
715,0.06547843980198878,0.05608559398576831,0.9071854012803386,0.17326845857500964,1.0338004941509922,2.3850781409238593,1.3311964103895095
716,0.06613538705439742,0.06031447150605457,0.8164711485904099,0.19396626746571527,1.176694949222501,2.4311588415691814,1.2438812945926565
717,0.06580552329418396,0.058137040441364446,0.8480416586017616,0.17117778305944664,1.1572749695669757,2.4603752740399356,1.348780773105609
718,0.06637255873256379,0.05188111134241418,0.886344760250599,0.16806523200514623,1.1566082342810442,2.50078111776568,1.4080973785630655
719,0.06545343118208144,0.054601080280680565,0.9000008422036793,0.16445720137417996,1.167392746603967,2.4638438580502444,1.4655731593945145
720,0.06611885800238061,0.05879548542043158,0.8120195705402695,0.19048351408191586,1.050721392215731,2.4807016509365303,1.3815596141441226
721,0.06448785161514643,0.05809503245630874,0.927452512417146,0.18619860777408268,1.063014763710016,2.669681858806544,1.2278319072446136
722,0.06554991140389377,0.05097528025731943,0.9143134566444658,0.1766557415902994,1.072087257744398,2.812402073545963,1.4314815628108553
723,0.06601126078751472,0.055776687787122595,0.8669201860969071,0.19344450937485652,1.0671488627474162,2.645504673551968,1.2346834597489038
724,0.06542377080109485,0.05520844667308616,0.9112369902330018,0.17212719698168966,1.1717314284954725,2.4047662517944377,1.3892601716048698
725,0.06356112219561565,0.05673448372803355,0.986741626897124,0.17570108591070271,1.0904066711708806,2.7860901791835584,1.259973388665528
726,0.06591064412589857,0.05983367692154315,0.8270224602227678,0.1958451837717654,1.1141366930060013,2.3571771640473984,1.3542654174413995
727,0.06337156578550755,0.059132585959535064,0.9884405422749272,0.1627495185349381,1.1674056424064618,2.548441313317141,1.2664637972030346
728,0.06673440638951181,0.05279091221112704,0.8563930463896448,0.1978557267127429,1.0344265466694218,2.505855760841148,1.3699054931674468
729,0.06542603676794082,0.049652408198562516,0.9685597685858545,0.1626659322275106,1.0433737743788407,2.857081826310247,1.2274986510376622
730,0.06576307105302347,0.05709433325653471,0.8749637800183165,0.1797592365897248,1.0843154301368432,2.4447789701787745,1.2958959617855124
731,0.06668256995345868,0.052133864712138545,0.8709714831862225,0.18074849665920603,1.0867328272854544,2.5017897238601625,1.3605687426847526
732,0.06366492246510727,0.059703614427897435,0.9366056868042423,0.17835555658879385,1.1958190018728054,2.4940186319333466,1.4609410993571579
733,0.06555323916348663,0.054729286376805485,0.8691812194545604,0.18675006965803362,1.0158627838953178,2.665480819299624,1.4794103368761544
734,0.06611037862828967,0.052216662883436814,0.8828320799707929,0.170829740528313,1.1939883857560178,2.7200913609382917,1.3619456710381275
735,0.06455950617874395,0.05516592704235945,0.9634470209209067,0.1653277700511996,1.0888965051242507,2.568819178329033,1.296984210728876
736,0.06508313387831285,0.057288299263546186,0.9194901724775687,0.19183379914795545,1.0098532984732214,2.4375097691454477,1.265421789183515
737,0.06427839307582066,0.05725715939321596,0.924520334774347,0.17038202218231369,1.1972207604002918,2.546805567013392,1.4806162419495736
738,0.06660209606813884,0.05263043210550752,0.8552794115452796,0.18581946337118793,1.0599755387968235,2.69714558673349,1.322246505725524
739,0.06728170131631371,0.04954510319856275,0.8713433775683991,0.17076336184672244,1.0310356677773242,2.4267402559420765,1.4025945348398394
740,0.06644648811106249,0.0539285940554197,0.8518025572110618,0.1695045514778105,1.1833392045107705,2.7803781602374302,1.2397534166834214
